0.1 -263.26595046
0.15 -263.26595046
0.2 -263.26595046
0.25 -263.26690949
0.3 -263.26595046
0.35 -263.26595046
0.4 -263.26595046
0.45 -263.26595046
0.5 -263.26595046
0.55 -263.26595046
0.6 -263.26595046
0.65 -263.26595046
0.7 -263.26690949
